weight,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99,year,month,previous_rating,yelp_year
5,720,38.606307,-90.219514,698,2,1,-1,0,1,1,1,1,1,1,1,1,1,7,43,1098,2,3,10,0,0,15,0.541666667,0.154166667,0.35,4.080569444,77.35833333,243.2777778,96.04583333,170.7152778,8.184722222,14.80416667,1.361111111,0.769444444,0.747222222,0.281944444,12.77916667,49.05972222,29.23194444,29.23194444,6.751388889,9.675,154.6930556,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,0,5,8,104,199,518,3,1,2,2,3,0,2,1,0,3,0,1,2,2,0,2,3,1,2,3,3,2,0,0,1,1,0,1,3,0,3,1,3,2,3,0,0,2,2,1,3,1,0,3,2,2,1,0,1,3,0,1,3,3,3,1,0,1,1,2,0,1,1,1,3,1,3,1,3,3,0,2,0,3,1,0,3,0,2,0.3328,-0.4316,0.1954,0.8117,-0.9034,-0.112,-0.8573,0.4192,-0.5438,0.4522,0.0251,0.7601,-0.6288,-0.2635,0.4344,-0.7529,-0.555,0.4783,0.0853,0.0085,-0.9756,-0.9305,0.8467,-0.7394,-0.3883,0.828,-0.6904,0.73,-0.8124,0.6621,0.814,-0.1658,0.8425,-0.7684,-0.4353,-0.3253,-0.9753,0.2519,-0.2539,0.3915,0.542,-0.71,-0.7792,0.2391,0.055,-0.64,0.8461,0.119,0.7216,0.7559,0.4155,-0.8124,0.8963,-0.5855,0.6901,0.4447,-0.8839,-0.365,0.3035,-0.3433,-0.5449,0.421,0.3252,-0.2379,0.6759,0.9577,0.5154,-0.8239,-0.5657,0.4763,0.0664,0.423,0.1384,-0.7481,0.7042,0.406,-0.7877,-0.2831,-0.1811,-0.2918,-0.131,0.8524,-0.1301,0.6873,-0.8502,-0.4837,0.2964,-0.9236,-0.6118,0.2434,-0.039,0.2015,-0.4562,0.1928,-0.1423,-0.3231,-0.2157,-0.8317,0.3392,0.8954,2021,8,4.604166667,2864
5,720,38.606307,-90.219514,698,2,1,-1,0,1,1,1,1,1,1,1,1,1,7,43,1098,2,3,10,0,0,15,0.541666667,0.154166667,0.35,4.080569444,77.35833333,243.2777778,96.04583333,170.7152778,8.184722222,14.80416667,1.361111111,0.769444444,0.747222222,0.281944444,12.77916667,49.05972222,29.23194444,29.23194444,6.751388889,9.675,154.6930556,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,0,5,8,104,199,518,3,1,2,2,3,0,2,1,0,3,0,1,2,2,0,2,3,1,2,3,3,2,0,0,1,1,0,1,3,0,3,1,3,2,3,0,0,2,2,1,3,1,0,3,2,2,1,0,1,3,0,1,3,3,3,1,0,1,1,2,0,1,1,1,3,1,3,1,3,3,0,2,0,3,1,0,3,0,2,0.3328,-0.4316,0.1954,0.8117,-0.9034,-0.112,-0.8573,0.4192,-0.5438,0.4522,0.0251,0.7601,-0.6288,-0.2635,0.4344,-0.7529,-0.555,0.4783,0.0853,0.0085,-0.9756,-0.9305,0.8467,-0.7394,-0.3883,0.828,-0.6904,0.73,-0.8124,0.6621,0.814,-0.1658,0.8425,-0.7684,-0.4353,-0.3253,-0.9753,0.2519,-0.2539,0.3915,0.542,-0.71,-0.7792,0.2391,0.055,-0.64,0.8461,0.119,0.7216,0.7559,0.4155,-0.8124,0.8963,-0.5855,0.6901,0.4447,-0.8839,-0.365,0.3035,-0.3433,-0.5449,0.421,0.3252,-0.2379,0.6759,0.9577,0.5154,-0.8239,-0.5657,0.4763,0.0664,0.423,0.1384,-0.7481,0.7042,0.406,-0.7877,-0.2831,-0.1811,-0.2918,-0.131,0.8524,-0.1301,0.6873,-0.8502,-0.4837,0.2964,-0.9236,-0.6118,0.2434,-0.039,0.2015,-0.4562,0.1928,-0.1423,-0.3231,-0.2157,-0.8317,0.3392,0.8954,2013,12,5,2864
4.610294118,272,27.8917884,-82.7878394,265,1,-1,1,1,-1,1,1,1,1,0,0,1,1,7,64,825,0,3,2,0,0,5,0.860294118,0.264705882,0.665441176,4.077904412,63.47426471,223.3860294,73.24264706,173.2169118,6.209558824,5.161764706,0.606617647,0.341911765,0.073529412,0.033088235,5.933823529,23.41176471,11.33823529,11.33823529,3.492647059,7.209558824,68.94117647,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,3,5,39,134,1006,1,0,1,0,2,2,2,3,0,3,0,1,1,2,1,0,2,2,3,2,0,2,0,3,3,2,0,2,2,1,2,1,1,0,1,2,1,0,2,3,2,1,1,0,2,2,0,2,0,3,0,0,3,3,2,2,1,3,2,3,2,2,1,3,0,0,3,0,1,1,1,2,0,0,3,2,2,2,0,0.6768,0.2609,0.4788,0.2428,-0.6796,-0.2466,0.2565,-0.3144,0.9882,-0.8982,0.8778,-0.0507,0.2053,0.1166,0.9971,-0.3973,0.1883,-0.9287,0.3893,-0.2253,-0.9101,-0.3543,-0.0716,0.25,-0.2467,0.456,-0.2633,0.414,0.6582,0.7605,0.6111,-0.2202,-0.3992,-0.7633,-0.6816,0.1566,0.5322,0.1021,-0.5314,0.1084,-0.1311,0.5041,0.2435,0.6364,-0.2796,-0.5705,-0.9337,-0.2973,0.9958,0.5489,0.575,0.1371,0.2107,-0.1222,-0.0524,0.16,-0.5767,-0.6724,0.7343,-0.0704,0.1183,0.6308,-0.5306,0.9688,0.1352,0.5598,-0.8088,0.9306,-0.8241,0.6079,0.8201,-0.7425,-0.5304,-0.7629,0.3264,0.0643,-0.8714,0.3852,-0.5876,0.7805,-0.1413,-0.0502,0.5301,-0.9467,0.8393,0.5529,-0.888,-0.7246,-0.8937,0.8328,0.9978,-0.0714,-0.3761,-0.8336,0.5697,0.6948,0.7891,-0.5973,-0.7902,0.6156,2016,2,0,2544
5.379087698,272,27.8917884,-82.7878394,265,1,-1,1,1,-1,1,1,1,1,0,0,1,1,7,64,825,0,3,2,0,0,5,0.860294118,0.264705882,0.665441176,4.077904412,63.47426471,223.3860294,73.24264706,173.2169118,6.209558824,5.161764706,0.606617647,0.341911765,0.073529412,0.033088235,5.933823529,23.41176471,11.33823529,11.33823529,3.492647059,7.209558824,68.94117647,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,3,5,39,134,1006,1,0,1,0,2,2,2,3,0,3,0,1,1,2,1,0,2,2,3,2,0,2,0,3,3,2,0,2,2,1,2,1,1,0,1,2,1,0,2,3,2,1,1,0,2,2,0,2,0,3,0,0,3,3,2,2,1,3,2,3,2,2,1,3,0,0,3,0,1,1,1,2,0,0,3,2,2,2,0,0.6768,0.2609,0.4788,0.2428,-0.6796,-0.2466,0.2565,-0.3144,0.9882,-0.8982,0.8778,-0.0507,0.2053,0.1166,0.9971,-0.3973,0.1883,-0.9287,0.3893,-0.2253,-0.9101,-0.3543,-0.0716,0.25,-0.2467,0.456,-0.2633,0.414,0.6582,0.7605,0.6111,-0.2202,-0.3992,-0.7633,-0.6816,0.1566,0.5322,0.1021,-0.5314,0.1084,-0.1311,0.5041,0.2435,0.6364,-0.2796,-0.5705,-0.9337,-0.2973,0.9958,0.5489,0.575,0.1371,0.2107,-0.1222,-0.0524,0.16,-0.5767,-0.6724,0.7343,-0.0704,0.1183,0.6308,-0.5306,0.9688,0.1352,0.5598,-0.8088,0.9306,-0.8241,0.6079,0.8201,-0.7425,-0.5304,-0.7629,0.3264,0.0643,-0.8714,0.3852,-0.5876,0.7805,-0.1413,-0.0502,0.5301,-0.9467,0.8393,0.5529,-0.888,-0.7246,-0.8937,0.8328,0.9978,-0.0714,-0.3761,-0.8336,0.5697,0.6948,0.7891,-0.5973,-0.7902,0.6156,2014,8,4.610294118,2544
5,272,27.8917884,-82.7878394,265,1,-1,1,1,-1,1,1,1,1,0,0,1,1,7,64,825,0,3,2,0,0,5,0.860294118,0.264705882,0.665441176,4.077904412,63.47426471,223.3860294,73.24264706,173.2169118,6.209558824,5.161764706,0.606617647,0.341911765,0.073529412,0.033088235,5.933823529,23.41176471,11.33823529,11.33823529,3.492647059,7.209558824,68.94117647,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,3,5,39,134,1006,1,0,1,0,2,2,2,3,0,3,0,1,1,2,1,0,2,2,3,2,0,2,0,3,3,2,0,2,2,1,2,1,1,0,1,2,1,0,2,3,2,1,1,0,2,2,0,2,0,3,0,0,3,3,2,2,1,3,2,3,2,2,1,3,0,0,3,0,1,1,1,2,0,0,3,2,2,2,0,0.6768,0.2609,0.4788,0.2428,-0.6796,-0.2466,0.2565,-0.3144,0.9882,-0.8982,0.8778,-0.0507,0.2053,0.1166,0.9971,-0.3973,0.1883,-0.9287,0.3893,-0.2253,-0.9101,-0.3543,-0.0716,0.25,-0.2467,0.456,-0.2633,0.414,0.6582,0.7605,0.6111,-0.2202,-0.3992,-0.7633,-0.6816,0.1566,0.5322,0.1021,-0.5314,0.1084,-0.1311,0.5041,0.2435,0.6364,-0.2796,-0.5705,-0.9337,-0.2973,0.9958,0.5489,0.575,0.1371,0.2107,-0.1222,-0.0524,0.16,-0.5767,-0.6724,0.7343,-0.0704,0.1183,0.6308,-0.5306,0.9688,0.1352,0.5598,-0.8088,0.9306,-0.8241,0.6079,0.8201,-0.7425,-0.5304,-0.7629,0.3264,0.0643,-0.8714,0.3852,-0.5876,0.7805,-0.1413,-0.0502,0.5301,-0.9467,0.8393,0.5529,-0.888,-0.7246,-0.8937,0.8328,0.9978,-0.0714,-0.3761,-0.8336,0.5697,0.6948,0.7891,-0.5973,-0.7902,0.6156,2015,10,5.379087698,2544
4.620689655,29,39.703508,-86.401253,27,1,0,1,0,-1,1,-1,0,1,0,0,1,1,3,16,92,1,4,0,0,1,6,2.137931034,0.310344828,1.344827586,4.11862069,365.2068966,1306.206897,230.4137931,823.6206897,34.44827586,17.31034483,3.75862069,1.586206897,0.413793103,0.068965517,33.82758621,56.79310345,39.24137931,39.24137931,23.48275862,22.86206897,238.5862069,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,2,2,3,13,33,466,2,2,1,1,3,0,3,3,2,3,3,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,1,1,1,1,3,0,0,2,0,1,3,3,2,0,2,1,0,3,0,1,1,0,3,2,2,0,3,0,0,3,2,0,1,1,1,3,1,3,2,0,1,2,0,3,3,-0.9022,-0.2786,0.4784,0.4249,0.3661,0.3335,0.0962,-0.2903,0.3611,0.5795,0.9726,-0.4764,0.1075,-0.8805,-0.2082,-0.9343,0.9534,-0.7253,0.9108,-0.7922,-0.7989,0.8625,-0.6821,0.3378,-0.9163,-0.9479,-0.8789,0.4868,-0.3484,-0.1952,-0.3363,0.4626,-0.3468,0.438,0.5924,0.9483,0.2655,0.0531,0.4509,-0.621,-0.9506,-0.2705,-0.8575,0.0958,-0.1114,0.7303,0.9707,0.4533,-0.5782,0.5448,0.7785,-0.1155,0.3046,-0.7089,0.0001,0.2613,-0.3494,-0.827,-0.9217,0.8122,0.396,0.5438,0.0184,-0.4374,0.4949,-0.2663,0.4058,0.1575,-0.3895,-0.8192,-0.9921,-0.0526,0.2623,0.4518,0.6584,-0.8035,0.232,-0.7888,-0.6605,-0.2518,0.1392,0.3076,-0.3879,0.0722,0.6763,-0.1279,-0.0994,0.5736,0.4868,-0.1487,-0.232,-0.1653,0.2793,-0.9621,0.9815,-0.1969,0.3792,0.1959,-0.2275,-0.0837,2014,2,0,2782
5.500361298,29,39.703508,-86.401253,27,1,0,1,0,-1,1,-1,0,1,0,0,1,1,3,16,92,1,4,0,0,1,6,2.137931034,0.310344828,1.344827586,4.11862069,365.2068966,1306.206897,230.4137931,823.6206897,34.44827586,17.31034483,3.75862069,1.586206897,0.413793103,0.068965517,33.82758621,56.79310345,39.24137931,39.24137931,23.48275862,22.86206897,238.5862069,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,2,2,3,13,33,466,2,2,1,1,3,0,3,3,2,3,3,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,1,1,1,1,3,0,0,2,0,1,3,3,2,0,2,1,0,3,0,1,1,0,3,2,2,0,3,0,0,3,2,0,1,1,1,3,1,3,2,0,1,2,0,3,3,-0.9022,-0.2786,0.4784,0.4249,0.3661,0.3335,0.0962,-0.2903,0.3611,0.5795,0.9726,-0.4764,0.1075,-0.8805,-0.2082,-0.9343,0.9534,-0.7253,0.9108,-0.7922,-0.7989,0.8625,-0.6821,0.3378,-0.9163,-0.9479,-0.8789,0.4868,-0.3484,-0.1952,-0.3363,0.4626,-0.3468,0.438,0.5924,0.9483,0.2655,0.0531,0.4509,-0.621,-0.9506,-0.2705,-0.8575,0.0958,-0.1114,0.7303,0.9707,0.4533,-0.5782,0.5448,0.7785,-0.1155,0.3046,-0.7089,0.0001,0.2613,-0.3494,-0.827,-0.9217,0.8122,0.396,0.5438,0.0184,-0.4374,0.4949,-0.2663,0.4058,0.1575,-0.3895,-0.8192,-0.9921,-0.0526,0.2623,0.4518,0.6584,-0.8035,0.232,-0.7888,-0.6605,-0.2518,0.1392,0.3076,-0.3879,0.0722,0.6763,-0.1279,-0.0994,0.5736,0.4868,-0.1487,-0.232,-0.1653,0.2793,-0.9621,0.9815,-0.1969,0.3792,0.1959,-0.2275,-0.0837,2010,8,4.620689655,2782
5,29,39.703508,-86.401253,27,1,0,1,0,-1,1,-1,0,1,0,0,1,1,3,16,92,1,4,0,0,1,6,2.137931034,0.310344828,1.344827586,4.11862069,365.2068966,1306.206897,230.4137931,823.6206897,34.44827586,17.31034483,3.75862069,1.586206897,0.413793103,0.068965517,33.82758621,56.79310345,39.24137931,39.24137931,23.48275862,22.86206897,238.5862069,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,2,2,3,13,33,466,2,2,1,1,3,0,3,3,2,3,3,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,1,1,1,1,3,0,0,2,0,1,3,3,2,0,2,1,0,3,0,1,1,0,3,2,2,0,3,0,0,3,2,0,1,1,1,3,1,3,2,0,1,2,0,3,3,-0.9022,-0.2786,0.4784,0.4249,0.3661,0.3335,0.0962,-0.2903,0.3611,0.5795,0.9726,-0.4764,0.1075,-0.8805,-0.2082,-0.9343,0.9534,-0.7253,0.9108,-0.7922,-0.7989,0.8625,-0.6821,0.3378,-0.9163,-0.9479,-0.8789,0.4868,-0.3484,-0.1952,-0.3363,0.4626,-0.3468,0.438,0.5924,0.9483,0.2655,0.0531,0.4509,-0.621,-0.9506,-0.2705,-0.8575,0.0958,-0.1114,0.7303,0.9707,0.4533,-0.5782,0.5448,0.7785,-0.1155,0.3046,-0.7089,0.0001,0.2613,-0.3494,-0.827,-0.9217,0.8122,0.396,0.5438,0.0184,-0.4374,0.4949,-0.2663,0.4058,0.1575,-0.3895,-0.8192,-0.9921,-0.0526,0.2623,0.4518,0.6584,-0.8035,0.232,-0.7888,-0.6605,-0.2518,0.1392,0.3076,-0.3879,0.0722,0.6763,-0.1279,-0.0994,0.5736,0.4868,-0.1487,-0.232,-0.1653,0.2793,-0.9621,0.9815,-0.1969,0.3792,0.1959,-0.2275,-0.0837,2020,1,5.500361298,2782
4.634146341,82,28.3052669,-82.7011217,80,1,1,-1,-1,-1,1,1,1,1,0,0,1,1,7,55,1222,0,1,1,0,0,0,0.341463415,0.073170732,0.231707317,4.019390244,101.5,204.8780488,94.1097561,137.5121951,4.695121951,3.743902439,0.56097561,0.231707317,0.085365854,0.024390244,3.56097561,4.231707317,5.658536585,5.658536585,4.292682927,2.5,30.54878049,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,0,1,15,32,754,1,1,1,2,3,2,3,3,3,0,2,1,1,2,2,0,3,1,3,0,0,1,3,3,0,2,2,1,1,0,3,3,1,3,1,0,0,1,0,3,1,3,2,0,3,0,2,1,3,2,1,0,2,2,1,0,2,0,1,1,2,3,3,3,3,2,0,0,2,3,3,3,2,0,0,1,0,0,1,0.7812,0.6421,-0.5903,0.2792,0.1399,-0.1454,-0.8632,0.8766,0.5176,-0.5047,-0.4318,0.161,0.9754,0.9204,-0.3236,0.7709,-0.4319,0.8281,0.1109,0.5841,0.6427,-0.7999,0.1906,-0.7832,-0.5686,0.3657,-0.8645,-0.1214,-0.0171,0.979,-0.9241,0.6715,0.1441,0.3606,0.0751,-0.5027,-0.4934,0.7675,-0.2499,0.2645,0.8117,0.6478,0.1571,-0.1992,-0.275,0.2571,-0.372,0.4406,-0.2704,0.8631,-0.2782,0.6561,-0.3152,0.8042,0.5508,0.6153,0.9987,0.4719,-0.0271,0.4999,-0.9127,-0.3639,-0.3632,-0.8679,0.3474,0.883,-0.0768,-0.2837,0.9141,-0.8582,0.0755,-0.7748,-0.3351,0.1109,-0.2405,-0.4122,-0.8407,0.5572,-0.1938,-0.5174,0.4381,-0.1428,0.2438,0.051,-0.0615,-0.6852,-0.5023,-0.6016,0.6976,-0.8208,-0.2946,0.7953,0.9142,-0.6101,-0.4719,-0.1162,0.9313,0.4544,0.8643,0.8484,2007,3,0,2871
5,82,28.3052669,-82.7011217,80,1,1,-1,-1,-1,1,1,1,1,0,0,1,1,7,55,1222,0,1,1,0,0,0,0.341463415,0.073170732,0.231707317,4.019390244,101.5,204.8780488,94.1097561,137.5121951,4.695121951,3.743902439,0.56097561,0.231707317,0.085365854,0.024390244,3.56097561,4.231707317,5.658536585,5.658536585,4.292682927,2.5,30.54878049,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,0,1,15,32,754,1,1,1,2,3,2,3,3,3,0,2,1,1,2,2,0,3,1,3,0,0,1,3,3,0,2,2,1,1,0,3,3,1,3,1,0,0,1,0,3,1,3,2,0,3,0,2,1,3,2,1,0,2,2,1,0,2,0,1,1,2,3,3,3,3,2,0,0,2,3,3,3,2,0,0,1,0,0,1,0.7812,0.6421,-0.5903,0.2792,0.1399,-0.1454,-0.8632,0.8766,0.5176,-0.5047,-0.4318,0.161,0.9754,0.9204,-0.3236,0.7709,-0.4319,0.8281,0.1109,0.5841,0.6427,-0.7999,0.1906,-0.7832,-0.5686,0.3657,-0.8645,-0.1214,-0.0171,0.979,-0.9241,0.6715,0.1441,0.3606,0.0751,-0.5027,-0.4934,0.7675,-0.2499,0.2645,0.8117,0.6478,0.1571,-0.1992,-0.275,0.2571,-0.372,0.4406,-0.2704,0.8631,-0.2782,0.6561,-0.3152,0.8042,0.5508,0.6153,0.9987,0.4719,-0.0271,0.4999,-0.9127,-0.3639,-0.3632,-0.8679,0.3474,0.883,-0.0768,-0.2837,0.9141,-0.8582,0.0755,-0.7748,-0.3351,0.1109,-0.2405,-0.4122,-0.8407,0.5572,-0.1938,-0.5174,0.4381,-0.1428,0.2438,0.051,-0.0615,-0.6852,-0.5023,-0.6016,0.6976,-0.8208,-0.2946,0.7953,0.9142,-0.6101,-0.4719,-0.1162,0.9313,0.4544,0.8643,0.8484,2008,7,4.634146341,2871
5.504987762,82,28.3052669,-82.7011217,80,1,1,-1,-1,-1,1,1,1,1,0,0,1,1,7,55,1222,0,1,1,0,0,0,0.341463415,0.073170732,0.231707317,4.019390244,101.5,204.8780488,94.1097561,137.5121951,4.695121951,3.743902439,0.56097561,0.231707317,0.085365854,0.024390244,3.56097561,4.231707317,5.658536585,5.658536585,4.292682927,2.5,30.54878049,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,0,1,15,32,754,1,1,1,2,3,2,3,3,3,0,2,1,1,2,2,0,3,1,3,0,0,1,3,3,0,2,2,1,1,0,3,3,1,3,1,0,0,1,0,3,1,3,2,0,3,0,2,1,3,2,1,0,2,2,1,0,2,0,1,1,2,3,3,3,3,2,0,0,2,3,3,3,2,0,0,1,0,0,1,0.7812,0.6421,-0.5903,0.2792,0.1399,-0.1454,-0.8632,0.8766,0.5176,-0.5047,-0.4318,0.161,0.9754,0.9204,-0.3236,0.7709,-0.4319,0.8281,0.1109,0.5841,0.6427,-0.7999,0.1906,-0.7832,-0.5686,0.3657,-0.8645,-0.1214,-0.0171,0.979,-0.9241,0.6715,0.1441,0.3606,0.0751,-0.5027,-0.4934,0.7675,-0.2499,0.2645,0.8117,0.6478,0.1571,-0.1992,-0.275,0.2571,-0.372,0.4406,-0.2704,0.8631,-0.2782,0.6561,-0.3152,0.8042,0.5508,0.6153,0.9987,0.4719,-0.0271,0.4999,-0.9127,-0.3639,-0.3632,-0.8679,0.3474,0.883,-0.0768,-0.2837,0.9141,-0.8582,0.0755,-0.7748,-0.3351,0.1109,-0.2405,-0.4122,-0.8407,0.5572,-0.1938,-0.5174,0.4381,-0.1428,0.2438,0.051,-0.0615,-0.6852,-0.5023,-0.6016,0.6976,-0.8208,-0.2946,0.7953,0.9142,-0.6101,-0.4719,-0.1162,0.9313,0.4544,0.8643,0.8484,2019,8,5,2871
4.638888889,72,34.4248531,-119.7060883,72,2,0,0,1,1,1,-1,0,0,0,0,1,1,7,48,86,2,2,2,0,5,11,1.555555556,0.430555556,1.291666667,4.192777778,133.3055556,320.8333333,114.4444444,203.3888889,13.90277778,8.513888889,1.541666667,0.902777778,0.986111111,0.125,8.25,15.23611111,16.80555556,16.80555556,7.361111111,8.986111111,85.51388889,1433056,7866,4184,251.7543622,39237836,13171002,1498273,1721029,1645064,2781138,2327708,1326192,1993048,13099774,1445649,1686505,1612008,2735158,2281220,1294756,1923028,2,23,47,103,121,183,3,3,2,0,1,2,0,0,2,0,2,0,2,2,0,0,3,0,1,2,0,2,0,3,0,3,3,2,0,1,1,3,2,0,2,3,3,2,1,2,2,2,2,3,2,1,0,0,2,2,1,0,3,3,1,2,2,0,1,1,0,3,3,3,3,0,3,1,2,3,3,3,3,2,0,2,3,3,1,0.9362,-0.1723,0.5708,0.7769,0.2051,0.1548,0.8616,-0.2359,-0.4517,0.4324,0.818,-0.0263,0.9033,0.0804,0.7308,-0.7709,-0.9554,-0.3926,0.4235,-0.6958,0.1676,0.4931,0.2809,0.0486,0.3135,0.4434,-0.7344,0.2843,0.4456,-0.0276,-0.2477,-0.6877,-0.4417,-0.8848,-0.134,-0.8667,0.9687,0.5266,-0.7464,0.4071,0.356,-0.3899,-0.1665,0.8787,-0.9984,0.2701,0.7713,0.9111,-0.4272,0.8745,0.1461,0.6175,0.6406,-0.9663,-0.4043,0.9799,-0.5778,0.9171,-0.6365,-0.3913,0.9162,0.1391,0.664,-0.799,-0.6758,-0.0751,-0.0624,-0.9308,-0.0322,0.2242,0.1254,0.5611,-0.5608,0.4089,-0.2162,0.3928,0.7973,-0.259,0.3965,-0.8423,-0.2209,0.218,0.0044,0.1936,-0.4687,-0.9715,0.1831,-0.9152,-0.6877,-0.0862,0.6218,-0.7826,0.9345,0.6588,0.8547,0.6909,0.93,-0.578,0.5668,-0.6974,2016,3,0,2671
